,date,Gpp,PsnNet
661,2015-05-25,0.03300633608815427,0.02757685950413223
662,2015-06-02,0.029386776859504134,0.024374104683195594
663,2015-06-10,0.025893112947658403,0.020992837465564743
664,2015-06-18,0.022405785123966945,0.01857658402203857
665,2015-06-26,0.02822754820936639,0.022863636363636364
666,2015-07-04,0.03612947658402204,0.031075757575757576
667,2015-07-12,0.03902038567493113,0.032375482093663914
668,2015-07-20,0.033747382920110196,0.027732506887052342
669,2015-07-28,0.04129641873278237,0.035617355371900826
670,2015-08-05,0.03056418732782369,0.025636914600550967
671,2015-08-13,0.038668044077135,0.03255482093663912
672,2015-08-21,0.04073856749311294,0.034938842975206615
673,2015-08-29,0.033511570247933886,0.027877410468319562
674,2015-09-06,0.03237465564738292,0.027119834710743806
675,2015-09-14,0.03891542699724518,0.03345454545454546
676,2015-09-22,0.03127438016528926,0.027707988980716254
677,2015-09-30,0.030479889807162538,0.02631928374655648
678,2015-10-08,0.02770413223140496,0.023654820936639117
679,2015-10-16,0.028315702479338845,0.02361046831955923
680,2015-10-24,0.018481267217630857,0.015266391184573003
681,2015-11-01,0.025436914600550965,0.021513774104683192
682,2015-11-09,0.019753994490358126,0.01742314049586777
683,2015-11-17,0.017950964187327823,0.015671625344352617
684,2015-11-25,0.017481267217630856,0.014769146005509643
685,2015-12-03,0.013190082644628101,0.011342699724517909
686,2015-12-11,0.013138567493112948,0.011168870523415978
687,2015-12-19,0.012909366391184573,0.01106611570247934
688,2015-12-27,0.007246556473829201,0.00630275482093664
689,2016-01-01,0.013902754820936638,0.012373553719008265
690,2016-01-09,0.008114325068870524,0.007113223140495868
691,2016-01-17,0.011959504132231406,0.01038236914600551
692,2016-01-25,0.010052617079889808,0.008939393939393941
693,2016-02-02,0.006926721763085398,0.0060338842975206615
694,2016-02-10,0.08647190082644628,0.07332534435261708
695,2016-02-18,0.010184022038567494,0.008747107438016528
696,2016-02-26,0.0,0.0
697,2016-03-05,0.010952617079889808,0.009731404958677687
698,2016-03-13,0.0094801652892562,0.008309917355371902
699,2016-03-21,0.016110192837465568,0.013517079889807163
700,2016-03-29,0.016120661157024794,0.01343498622589532
701,2016-04-06,0.015031404958677688,0.012037741046831954
702,2016-04-14,0.009536914600550965,0.007291184573002755
703,2016-04-22,0.01401129476584022,0.01132258953168044
704,2016-04-30,0.046483471074380174,0.03688236914600551
705,2016-05-08,0.046483471074380174,0.03688236914600551
706,2016-05-16,0.0,0.0
707,2016-05-24,0.021431129476584022,0.016186776859504134
708,2016-06-01,0.02023636363636364,0.01624738292011019
709,2016-06-09,0.0178168044077135,0.01416280991735537
710,2016-06-17,0.050725619834710745,0.043453168044077145
711,2016-06-25,0.050725619834710745,0.043453168044077145
712,2016-07-03,0.02164573002754821,0.017254545454545456
713,2016-07-11,0.024626997245179066,0.020326446280991735
714,2016-07-19,0.031169972451790637,0.026158677685950416
715,2016-07-27,0.033041046831955925,0.027779889807162537
716,2016-08-04,0.029749586776859505,0.024196969696969703
717,2016-08-12,0.033279063360881544,0.02703691460055097
718,2016-08-20,0.02530853994490358,0.02048595041322314
719,2016-08-28,0.04173884297520662,0.03606914600550964
720,2016-09-05,0.033655922865013774,0.029060330578512397
721,2016-09-13,0.03484022038567493,0.029675482093663913
722,2016-09-21,0.024914325068870525,0.02143801652892562
723,2016-09-29,0.034382644628099174,0.029027272727272728
724,2016-10-07,0.030024793388429755,0.026507988980716254
